Kód kraja,Názov kraja,Číslo politického subjektu,Názov politického subjektu,Poradie na hlasovacom lístku,Meno,Priezvisko,Počet platných prednostných hlasov,Poznámka
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,47,Viliam,Groszman,3,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,48,Vladimír,Valášek,10,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,49,Rastislav,Tatarka,1,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,50,Štefan,Truchlík,2,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,51,Štefan,Ivora,1,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,52,Anna,Ivorová,1,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,53,Adrián,Barnošák,1,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,54,Marcel,Malík,3,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,55,Peter,Haver,1,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,56,Viliam,Vrba,1,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,57,Benjamín,Kučera,2,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,58,Igor,Kurimský,1,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,59,Juraj,Majerík,2,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,60,Radoslav,Kramara,3,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,61,Július,Koki,1,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,62,Terézia,Kokiová,1,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,63,Marcela,Kokiová,2,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,64,Marek,Rončák,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,65,Anna,Huláková,0,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,66,Peter,Hudec,0,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,67,Nikola,Ilavská,3,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,68,Michal,Jánošík,3,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,69,Ľubomír,Čonka,4,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,70,Miroslav,Škatuliak,0,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,71,Anton,Kubas,2,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,72,Pavel,Bolješík,1,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,73,Matúš,Lepiš,0,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,74,Jakub,Bednár,2,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,75,František,Fényes,1,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,76,Róbert,Santus,1,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,77,Matúš,Erhardt,6,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,78,Viliam,Groszman,2,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,79,Peter,Vnuk,1,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,80,Peter,Horvath,3,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,81,Andrej,Blahovec,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,82,Katarína,Moravčíková,3,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,83,Michal,Paričák,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,84,Leonard,Ivanec,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,85,Martin,Blahovec,3,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,86,Dana,Ivancová,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,87,Jozef,Ivanec,1,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,88,Vincent,Šušota,0,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,89,Michal,Durda,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,90,Nikolas,Čonka,0,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,91,Patrik,Čonka,1,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,92,Natália,Vargová,2,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,93,Ján,Plhák,1,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,94,Mária,Plháková,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,95,Lukáš,Tóth,1,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,96,Otília,Fialová,1,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,97,Andrea,Príbojská,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,98,Monika,Máteová,1,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,99,František,Hengerics,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,100,Ľubica,Jančiová,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,101,Zuzana,Firicová,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,102,Stanislav,Baniak,1,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,103,Miroslava,Novacká,1,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,104,Beáta,Čičmancová,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,105,Marek,Kucko,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,106,Jaroslav,Adamčiak,1,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,107,Miloš,Fillo,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,108,Peter,Janči,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,109,Ľubomír,Broz,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,110,Michaela,Javorková,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,111,Petra,Liptaiová,3,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,112,Tadeáš,Klačko,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,113,Mária,Klačková,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,114,Monika,Klačková,1,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,115,Erika,Olejníková,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,116,Jakub,Puska,0,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,117,Jaroslav,Veselovský,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,118,Vladimír,Zubaj,0,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,119,Roman,Čonka,0,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,120,Tomáš,Pačaj,1,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,121,Nikoleta,Jalecová,0,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,122,Ľudovít,Gábor,0,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,123,Igor,Valko,0,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,124,Ľubomír,Scherhaufer,0,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,125,Rudolf,Šimon,0,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,126,Miroslav,Hlavna,0,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,127,Marianna,Zaušková Sroková,0,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,128,Marián,Varga,1,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,129,Rastislav,Šipoš,2,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,130,Martin,Oroš,0,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,131,Štefan,Hanus,0,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,132,Jozef,Sivák,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,133,Róbert,Baranec,1,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,134,Róbert,Baranec,1,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,135,Pavel,Príkopa,0,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,136,Peter,Peniaška,2,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,137,Ľubomír,Hojer,1,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,138,Milan,Kršiak,1,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,139,Vladimír,Wänke,0,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,140,Jozef,Šolc,0,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,141,Stanislav,Martinčko,0,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,142,Peter,Herc,1,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,143,Marcela,Geršičová,1,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,144,Hana,Pavlovská,2,
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,145,Anton,Magnus,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,146,Alojz,Luknár,1,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,147,Ľubica,Krajčírová,0,X
1,Bratislavský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,148,Marián,Leinerovič,3,X
1,Bratislavský kraj,5,OĽANO A PRIATELIA,1,Erika,Jurinová,6857,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,2,Július,Jakab,695,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,3,Rastislav,Krátky,435,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,4,Igor,Dušenka,663,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,5,Jozef,Viskupič,1749,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,6,Matúš,Bystriansky,254,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,7,Ján,Magušin,856,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,8,Lenka,Dunajová Družkovská,231,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,9,Marek,Krajčí,3589,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,10,Roman,Mikulec,3250,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,11,Michal,Šipoš,3513,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,12,Anna,Andrejuvová,456,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,13,Richard,Vašečka,1103,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,14,Viera,Leščáková,277,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,15,Milan,Vetrák,1614,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,16,Marek,Šefčík,803,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,17,Milan,Potocký,63,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,18,Peter,Pollák,841,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,19,Karol,Kučera,404,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,20,Natália,Milanová,246,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,21,Vladimír,Škola,69,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,22,Martin,Fecko,81,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,23,Jozef,Pročko,1285,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,24,Mária,Šofranko,338,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,25,Lukáš,Kyselica,435,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,26,Ľubomír,Šteiniger,68,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,27,Karina,Holešová,87,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,28,Peter,Huba,60,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,29,Peter,Vons,52,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,30,Mária,Benová,470,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,31,Marcel,Mihalik,77,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,32,Jana,Majorová Garstková,51,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,33,Ján,Marosz,143,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,34,Dominik,Drdul,92,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,35,Obaidullah,Mir,90,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,36,Milan,Kuriak,131,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,37,Monika,Kavecká,242,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,38,Zita,Pleštinská,69,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,39,Ján,Szőllős,294,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,40,Peter,Dobeš,42,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,41,Vladimír,Polakovič,55,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,42,Ondrej,Babjarčík,36,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,43,Lukáš,Anderko,29,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,44,Tomáš,Holkovič,69,X
1,Bratislavský kraj,5,OĽANO A PRIATELIA,45,Peter,Cseh,70,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,46,István,Matus,60,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,47,Vojtech,Tóth,40,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,48,Rastislav,Jílek,39,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,49,Patrik,Kohut,35,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,50,Ľubica,Gálisová,78,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,51,Peter,Liba,75,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,52,Radovan,Marcinčin,60,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,53,Martina,Brisudová,66,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,54,Viliam,Tankó,331,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,55,Juraj,Lím,113,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,56,Milan,Oršula,22,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,57,Eva,Bielik Hajdamárová,69,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,58,Lukáš,Bužo,151,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,59,Martin,Seman,42,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,60,Ján,Mrva,465,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,61,Ján,Fintor,24,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,62,Ondrej,Pristáč,49,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,63,Ján,Zelenčík,34,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,64,Alexander,Hustý,57,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,65,Peter,Cák,31,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,66,Peter,Harvan,42,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,67,Dominik,Bokšanský,19,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,68,Viktor,Gažo,82,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,69,Marian,Dorkin,18,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,70,Katarína,Gajdošová,35,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,71,Vladimír,Feľbaba,30,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,72,Adrián,Mikuš,50,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,73,Martina,Mészáros Bariaková,38,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,74,Zuzana,Bradovková,35,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,75,Lukáš,Ranik,10,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,76,Marián,Mikulišin,7,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,77,Eliška,Maťašková,126,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,78,Michal,Sygút,38,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,79,Ondrej,Gubač,12,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,80,Richard,Matiaščik,6,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,81,Slavomír,Reištetter,7,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,82,Adam,Šarišský,21,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,83,Viera,Olbertová,29,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,84,Jaroslav,Rusina,9,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,85,Margaréta,Mašírová,50,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,86,Martin,Kovalčík,23,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,87,Iveta,Galbavá,101,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,88,Tomáš,Serina,27,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,89,František,Krempaský,38,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,90,Dušan,Ondrík,25,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,91,Jaroslav,Chanas,33,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,92,Ľubomír,Lapšanský,39,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,93,Helena,Mišáková,17,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,94,Jozef,Repaský,16,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,95,Juraj,Pohár,17,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,96,Martin,Hodulík,31,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,97,Pavol,Kupka,47,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,98,Gabriel,Gaži,45,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,99,Rafael,Janíček,147,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,100,Peter,Janó,13,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,101,Martin,Pavlík,8,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,102,Dionýz,Solár,15,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,103,Martin,Konečný,21,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,104,Kvetoslav,Jursa,100,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,105,Michal,Krenžel,14,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,106,Milan,Remenár,37,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,107,Miroslav,Vlk,21,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,108,Natália,Nagyová,32,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,109,Lukáš,Koctúr,15,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,110,Eva,Hackenbergová,22,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,111,Norbert,Mészároš,186,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,112,Stanislav,Šváby,9,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,113,Kristián,Lipták,25,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,114,Anton,Masaryk,34,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,115,Mário,Zgút,10,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,116,Milan,Hala,16,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,117,Mária,Javornická,18,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,118,Marián Michael,Mackovič,39,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,119,Dagmar,Štiavnická,77,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,120,Paulína,Srovnalíková,60,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,121,Jozef,Varga,24,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,122,Ján,Loderer,4,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,123,Anton,Kučík,7,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,124,Juraj,Marenčák,20,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,125,Patrik,Wolf,99,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,126,Jozef,Hrablay,5,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,127,Martin,Gočala,19,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,128,Ema,Maggiová,30,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,129,Roman,Kozák,49,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,130,Ondrej,Filipiak,24,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,131,Anežka,Škopová,94,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,132,Vladimír,Vozár,7,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,133,Pavol,Mikluš,11,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,134,Miroslav,Mišek,22,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,135,Vladimír,Dutko,21,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,136,Roman,Súcky,12,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,137,Martin,Naňo,27,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,138,Mariana,Mrázová,351,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,139,Jozef,Filko,136,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,140,Peter,Maretta,97,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,141,Simona,Bugyinská,23,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,142,Michal,Szabó,42,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,143,Tomáš,Šudík,218,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,144,Eva,Horváthová,293,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,145,Dušan,Velič,285,X
1,Bratislavský kraj,5,OĽANO A PRIATELIA,146,Ľubomír,Galko,1863,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,147,Veronika,Remišová,4817,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,148,Anna,Záborská,1458,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,149,Gábor,Grendel,4277,
1,Bratislavský kraj,5,OĽANO A PRIATELIA,150,Igor,Matovič,17320,
1,Bratislavský kraj,6,Komunistická strana Slovenska,1,Jozef,Hrdlička,303,
1,Bratislavský kraj,6,Komunistická strana Slovenska,2,Jozef,Lengvarský,144,
1,Bratislavský kraj,6,Komunistická strana Slovenska,3,Milan,Pova,80,
1,Bratislavský kraj,6,Komunistická strana Slovenska,4,Rastislav,Bobor,63,
1,Bratislavský kraj,6,Komunistická strana Slovenska,5,Miroslav,Mikulek,31,
1,Bratislavský kraj,6,Komunistická strana Slovenska,6,Ján,Chalabala,98,
1,Bratislavský kraj,6,Komunistická strana Slovenska,7,Lukáš,Sisák,23,
1,Bratislavský kraj,6,Komunistická strana Slovenska,8,Michal,Albert,41,
1,Bratislavský kraj,6,Komunistická strana Slovenska,9,Marek,Kopecký,81,
1,Bratislavský kraj,6,Komunistická strana Slovenska,10,Igor,Sojka,41,
1,Bratislavský kraj,6,Komunistická strana Slovenska,11,Eugen,Kramár,28,
1,Bratislavský kraj,6,Komunistická strana Slovenska,12,Ján,Simonics,23,
1,Bratislavský kraj,6,Komunistická strana Slovenska,13,Vladimír,Sládek,17,
1,Bratislavský kraj,6,Komunistická strana Slovenska,14,Tomáš,Rovňák,18,
1,Bratislavský kraj,6,Komunistická strana Slovenska,15,Peter,Plančík,18,
1,Bratislavský kraj,6,Komunistická strana Slovenska,16,Kvetoslava,Zelinová,35,
1,Bratislavský kraj,6,Komunistická strana Slovenska,17,Jaroslav,Kočiš,18,
1,Bratislavský kraj,6,Komunistická strana Slovenska,18,Pavol,Suško,7,
1,Bratislavský kraj,6,Komunistická strana Slovenska,19,Ivan,Kostúr,6,
1,Bratislavský kraj,6,Komunistická strana Slovenska,20,Marek,Žuravlov,12,
1,Bratislavský kraj,6,Komunistická strana Slovenska,21,Eva,Vallušová,18,
1,Bratislavský kraj,6,Komunistická strana Slovenska,22,Stanislav,Olša,54,
1,Bratislavský kraj,6,Komunistická strana Slovenska,23,Marián,Bikár,4,
1,Bratislavský kraj,6,Komunistická strana Slovenska,24,Lukáš,Cebuľa,21,
1,Bratislavský kraj,6,Komunistická strana Slovenska,25,Dušan,Borovský,9,
1,Bratislavský kraj,6,Komunistická strana Slovenska,26,Ján,Ušiak,10,
1,Bratislavský kraj,6,Komunistická strana Slovenska,27,Ivan,Hornok,4,
1,Bratislavský kraj,6,Komunistická strana Slovenska,28,Pavol,Belányi,4,
1,Bratislavský kraj,6,Komunistická strana Slovenska,29,Rudolf,Varga,4,
1,Bratislavský kraj,6,Komunistická strana Slovenska,30,Roman,Hudec,8,
1,Bratislavský kraj,6,Komunistická strana Slovenska,31,Ján,Kopas,17,
1,Bratislavský kraj,6,Komunistická strana Slovenska,32,Jozef,Kajánek,6,
1,Bratislavský kraj,6,Komunistická strana Slovenska,33,Marián,Krakovský,3,
1,Bratislavský kraj,6,Komunistická strana Slovenska,34,Mária,Rusková,7,
1,Bratislavský kraj,6,Komunistická strana Slovenska,35,Pavol,Kocka,2,
1,Bratislavský kraj,6,Komunistická strana Slovenska,36,Peter,Nišponský,7,
1,Bratislavský kraj,6,Komunistická strana Slovenska,37,Marián,Mittaš,5,
1,Bratislavský kraj,6,Komunistická strana Slovenska,38,Jozef,Kramoliš,33,
1,Bratislavský kraj,6,Komunistická strana Slovenska,39,Peter,Seman,5,
1,Bratislavský kraj,6,Komunistická strana Slovenska,40,Roman,Junas,18,
1,Bratislavský kraj,6,Komunistická strana Slovenska,41,František,Štefánik,4,
1,Bratislavský kraj,6,Komunistická strana Slovenska,42,Michal,Mamrilla,3,
1,Bratislavský kraj,6,Komunistická strana Slovenska,43,Ivan,Mikušinec,4,
1,Bratislavský kraj,6,Komunistická strana Slovenska,44,Zlatica,Bachňáková,7,
1,Bratislavský kraj,6,Komunistická strana Slovenska,45,Rastislav,Tomáš,6,
1,Bratislavský kraj,6,Komunistická strana Slovenska,46,Alena,Hantáková,9,
1,Bratislavský kraj,6,Komunistická strana Slovenska,47,Miroslav,Herák,1,
